sentences,sentenceIndex,paragraphIndex,section,file,wikiId,Music making,Business meeting,Personal life,Coincidence,Public celebration,Education
"During the late 1950s, Rivers appeared in a short Off-Broadway run play, Driftwood, in which Barbra Streisand was also a cast member.",0,7,== Career == | === 1950s–1960s ===,indexedSentences/265883.csv,265883,True,False,False,False,False,False
"Rivers performed in numerous comedy clubs in the Greenwich Village area of New York City in the early 1960s, including The Bitter End, The Gaslight Cafe and The Duplex.",2,7,== Career == | === 1950s–1960s ===,indexedSentences/265883.csv,265883,True,False,False,False,False,False
We were going to play at the rally.,8,7,== Career == | === 1950s–1960s ===,indexedSentences/265883.csv,265883,True,False,False,False,False,False
She also wrote material for the puppet mouse Topo Gigio.,1,8,== Career == | === 1950s–1960s ===,indexedSentences/265883.csv,265883,True,False,False,False,False,False
"Rivers made her Broadway debut in the play Fun City, which opened on January 2, 1972, and co-starred Gabriel Dell, Rose Marie and Paul Ford.",2,10,== Career == | === 1970s ===,indexedSentences/265883.csv,265883,True,True,False,False,False,False
"In 1973, Rivers co-wrote the made-for-television movie The Girl Most Likely To..., a black comedy starring Stockard Channing as an ugly girl who becomes beautiful after undergoing plastic surgery, and takes revenge on people who previously mistreated her.",0,11,== Career == | === 1970s ===,indexedSentences/265883.csv,265883,True,False,False,False,False,False
"She also wrote a thrice-weekly column for The Chicago Tribune from 1973 to 1976, and published her first book, Having a Baby Can Be a Scream, in 1974; she described it as a ""catalogue of gynaecological anxieties"".",2,11,== Career == | === 1970s ===,indexedSentences/265883.csv,265883,True,False,False,False,False,False
"In 1978, Rivers made her directorial debut with the comedy Rabbit Test, which she also wrote and which starred her friend Billy Crystal in his film debut as the world's first pregnant man.",3,11,== Career == | === 1970s ===,indexedSentences/265883.csv,265883,True,True,False,False,False,False
"During the early and mid-1980s, Rivers found further success on stand-up and television, though the decade subsequently proved to be controversial for her.",0,13,== Career == | === 1980s ===,indexedSentences/265883.csv,265883,False,False,False,True,False,False
"The year 1983, in particular, was very successful; she performed at Carnegie Hall in February, did the March stand-up special An Audience with Joan Rivers, hosted the April 9 episode of Saturday Night Live, and released the best-selling comedy album What Becomes a Semi-Legend Most?, which reached No. 22 on the U.S. Billboard 200 and was nominated for a Grammy Award for Best Comedy Album.",1,13,== Career == | === 1980s ===,indexedSentences/265883.csv,265883,True,False,False,False,False,False
"A friend of Nancy Reagan, Rivers attended a state dinner in 1983, and later performed at a luncheon at the 1984 Republican National Convention.",1,14,== Career == | === 1980s ===,indexedSentences/265883.csv,265883,True,False,False,False,False,False
"She later wrote her next book, Enter Talking, which was released in 1986, and described her rise to stardom and the evolution of her comedic persona.",4,14,== Career == | === 1980s ===,indexedSentences/265883.csv,265883,True,False,False,False,False,False
Carson learned of the show from Fox and not from Rivers.,3,15,== Career == | === 1980s ===,indexedSentences/265883.csv,265883,False,False,False,False,False,True
"In the documentary Johnny Carson: King of Late Night, Rivers said that she only called Carson to discuss the matter after learning that he may have already heard about it and that he immediately hung up on her.",4,15,== Career == | === 1980s ===,indexedSentences/265883.csv,265883,False,False,False,False,False,True
"Three months later, on August 14, 1987, Rosenberg committed suicide in Philadelphia; Rivers blamed the tragedy on his ""humiliation"" by Fox.",2,16,== Career == | === 1980s ===,indexedSentences/265883.csv,265883,False,True,False,False,False,False
"After the Fox controversy, her career went into hiatus.",2,17,== Career == | === 1980s ===,indexedSentences/265883.csv,265883,False,True,False,False,False,False
My career was over.,4,19,== Career == | === 1990s ===,indexedSentences/265883.csv,265883,False,True,False,False,False,False
"In 1991, she wrote her next book, Still Talking, which described the cancellation of her late-night show and her husband's suicide.",9,19,== Career == | === 1990s ===,indexedSentences/265883.csv,265883,True,False,False,False,False,False
"In 1994, Rivers and daughter Melissa first hosted the E! Entertainment Television pre-awards show for the Golden Globe Awards and, beginning in 1995, E!'s annual Academy Awards pre-awards show as well.",11,19,== Career == | === 1990s ===,indexedSentences/265883.csv,265883,False,False,False,False,True,False
"The next year, she wrote her book Jewelry by Joan Rivers.",18,19,== Career == | === 1990s ===,indexedSentences/265883.csv,265883,True,False,False,False,False,False
"Influenced by the stand-up comedy of Lenny Bruce, Rivers co-wrote and starred in a play about Bruce's mother Sally Marr, who was also a stand-up comic and influenced her son's development as a comic.",19,19,== Career == | === 1990s ===,indexedSentences/265883.csv,265883,True,False,True,False,False,False
"After 27 previews, Sally Marr ... and Her Escorts, a play ""suggested by the life of Sally Marr"" ran on Broadway for 50 performances in May and June 1994.",20,19,== Career == | === 1990s ===,indexedSentences/265883.csv,265883,True,False,False,False,False,False
"The Chicago Sun Times found Rivers to be ""compelling"" as an actress while The New York Times wrote: ""...",22,19,== Career == | === 1990s ===,indexedSentences/265883.csv,265883,True,False,False,True,False,False
Rivers was nominated for a Drama Desk Award as Outstanding Actress in a Play and a Tony Award for Best Actress in a Play for playing Marr.,25,19,== Career == | === 1990s ===,indexedSentences/265883.csv,265883,True,False,False,False,False,False
"Beginning in 1997, Rivers hosted her own radio show on WOR in New York City, and wrote three self-help books:",26,19,== Career == | === 1990s ===,indexedSentences/265883.csv,265883,True,False,False,False,False,False
"Rivers was a guest speaker at the opening of the American Operating Room Nurses' San Francisco Conference in 2000, and by the first part of the decade, she continued to host the awards' red carpet for the E! channel.",0,21,== Career == | === 2000s ===,indexedSentences/265883.csv,265883,False,False,False,False,True,False
"In 2003, Rivers left the network red-carpet show for a three-year contract (valued at $6–8 million) to cover award shows' red carpet events for the TV Guide Channel.",3,21,== Career == | === 2000s ===,indexedSentences/265883.csv,265883,False,True,False,False,True,False
"On December 3, 2007, Rivers performed at the 79th Royal Variety Show at the Liverpool Empire Theatre, England, with Queen Elizabeth II and Prince Philip present.",6,21,== Career == | === 2000s ===,indexedSentences/265883.csv,265883,True,False,False,False,False,False
"She wrote and starred in the play Joan Rivers: A Work in Progress by a Life in Progress, which was directed by Sean Foley, and presented through 2008 at the Geffen Playhouse in Los Angeles, the Edinburgh Festival Fringe and the Leicester Square Theatre, to a mixed critical reception.",7,21,== Career == | === 2000s ===,indexedSentences/265883.csv,265883,True,False,False,False,False,False
"Other comedians included, John Cleese, who served as the master of ceremonies, Eric Idle, Rowan Atkinson, and Bill Bailey.",10,21,== Career == | === 2000s ===,indexedSentences/265883.csv,265883,False,False,False,False,True,False
"On the season finale, which aired live on May 10, Rivers was announced the winner and hired to be the 2009 Celebrity Apprentice.",6,22,== Career == | === 2000s ===,indexedSentences/265883.csv,265883,False,True,False,False,False,False
She also wrote two books in 2009:,2,23,== Career == | === 2000s ===,indexedSentences/265883.csv,265883,True,False,False,False,False,False
"The film was released in a limited release on June 11, 2010, and was acclaimed by critics for providing ""an honest, behind-the-scenes look at [Rivers]' career — and at show business in general"".",1,26,== Career == | === 2010s ===,indexedSentences/265883.csv,265883,False,True,False,False,False,False
"In 2011, Rivers appeared in a commercial for Go Daddy, which debuted during the broadcast of Super Bowl XLV, and was featured as herself in the season two of Louis C.K.'s self-titled show",5,26,== Career == | === 2010s ===,indexedSentences/265883.csv,265883,False,True,False,False,False,False
"Louie, where she performed on stage.",6,26,== Career == | === 2010s ===,indexedSentences/265883.csv,265883,True,False,False,False,False,False
The series follows her moving in with her daughter to California to be closer to her family.,8,26,== Career == | === 2010s ===,indexedSentences/265883.csv,265883,False,False,True,False,False,False
"On the December 4, 2011 episode of The Simpsons, ""The Ten-Per-Cent Solution"", Rivers took on the role of Annie Dubinsky, an agent trying to revive Krusty's career.",10,26,== Career == | === 2010s ===,indexedSentences/265883.csv,265883,False,True,False,False,False,False
"In it, Rivers invited a different guest to talk to her in bed about different things including their past, their love life and their career.",9,27,== Career == | === 2010s ===,indexedSentences/265883.csv,265883,False,True,False,False,False,False
